config_id,P_ij,B_ij,Dbar_plus_ij,revenue_share_mean,stale_block_rate_mean,n_rounds,n_success,n_status_success,system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,attacker_config_id,attack_strategy,attacker_hash_power,tie_breaking_parameter
201638,0.465,1.9298245614035088,2.0,0.23738690476190477,0.004709285714285715,200,57,93,2017,418,6,42.7,1182806,753016,38,lead_stubborn,0.3509947337216052,0.8424701912520188
201730,0.29,1.9487179487179487,2.0172413793103448,0.12918969225219226,0.003748019842644454,200,39,58,2018,418,6,61.0,1182806,753016,30,lead_stubborn,0.2039812783100412,0.857228363045134
201835,0.61,1.8641975308641976,2.0081967213114753,0.3811690115440116,0.005306767676767677,200,81,122,2019,418,6,87.4,1182806,753016,35,lead_stubborn,0.444752781116749,0.3583252290098091
20134,0.5,1.981818181818182,2.0,0.24828373015873023,0.0051529761904761905,200,55,100,202,865,7,7.1,412235,1832679,34,lead_stubborn,0.4113840234518945,0.152863497296565
201999,0.465,1.8225806451612903,2.0,0.22718391330891322,0.004542804834054835,200,62,93,2020,418,6,125.0,1182806,753016,99,lead_stubborn,0.3227365905845993,0.0746241892293311
202293,0.46,1.5211267605633803,2.0217391304347827,0.23179761904761909,0.005944722222222219,200,71,92,2023,833,2,10.2,833179,1221269,93,lead_stubborn,0.2779592827386458,0.3345825728904498
202581,0.41,1.490566037735849,2.0121951219512195,0.1664704184704185,0.00476999941643324,200,53,82,2026,833,2,29.9,833179,1221269,81,lead_stubborn,0.2269416996374781,0.4804242585572029
202684,0.685,1.5227272727272727,2.021897810218978,0.39195238095238105,0.006163131868131865,200,88,137,2027,833,2,42.7,833179,1221269,84,lead_stubborn,0.4277086989642705,0.7484720574557526
203154,0.49,1.8095238095238095,2.0,0.28365476190476185,0.005521349206349203,200,63,98,2032,601,6,7.1,492078,4305921,54,lead_stubborn,0.3585232711576509,0.4092237628104323
203491,0.52,2.1463414634146343,2.0,0.34787121212121214,0.0053317081529581515,200,82,104,2035,601,6,20.9,492078,4305921,91,lead_stubborn,0.3969614753991711,0.3291381696463736
203379,0.505,1.875,2.0,0.286015873015873,0.004951142676767679,200,64,101,2034,601,6,14.6,492078,4305921,79,lead_stubborn,0.3642632456563252,0.6890479996878222
203741,0.54,1.7714285714285714,2.0,0.30977380952380956,0.004680597041847041,200,70,108,2038,601,6,61.0,492078,4305921,41,lead_stubborn,0.3883150820571905,0.5577479977483336
204031,0.39,1.6603773584905661,2.0,0.1996075036075036,0.004522313311688313,200,53,78,2041,632,3,5.0,781390,2024723,31,lead_stubborn,0.2689147210983604,0.7842712343444325
204102,0.36,1.6470588235294117,2.0,0.18638726551226548,0.004728906232656231,200,51,72,2042,632,3,7.1,781390,2024723,2,lead_stubborn,0.2959114945914544,0.9228509849216918
203952,0.44,1.9482758620689655,2.0113636363636362,0.2573273809523809,0.004935238095238096,200,58,88,2040,601,6,125.0,492078,4305921,52,lead_stubborn,0.3898718220747056,0.4295434601453535
204228,0.64,1.7532467532467533,2.015625,0.3679505494505495,0.005258185286935287,200,77,128,2043,632,3,10.2,781390,2024723,28,lead_stubborn,0.4304538627565802,0.2618674911675315
204375,0.3,1.85,2.0,0.14291369047619049,0.004027801226551227,200,40,60,2044,632,3,14.6,781390,2024723,75,lead_stubborn,0.2525545317138812,0.4401811270174162
204503,0.595,1.7375,2.008403361344538,0.37266269841269856,0.005555656565656566,200,80,119,2046,632,3,29.9,781390,2024723,3,lead_stubborn,0.405342196225377,0.1209354681890304
204769,0.275,1.8,2.018181818181818,0.09691918212506449,0.003535063351681,200,25,55,2048,632,3,61.0,781390,2024723,69,lead_stubborn,0.2070972729458678,0.2979198700199214
204832,0.6,1.8588235294117648,2.0,0.3676726190476191,0.005505717893217894,200,85,120,2049,632,3,87.4,781390,2024723,32,lead_stubborn,0.4495856593533723,0.6338235473212548
204966,0.655,1.6455696202531647,2.0076335877862594,0.36032738095238104,0.005198452380952381,200,79,131,2050,632,3,125.0,781390,2024723,66,lead_stubborn,0.4409284566649496,0.3941260031346912
205271,0.46,1.9154929577464788,2.0,0.26955067155067164,0.004458539505729906,200,71,92,2053,436,8,10.2,378199,984646,71,lead_stubborn,0.3239323376009491,0.868936778850477
205112,0.51,1.6944444444444444,2.0,0.3272142857142857,0.005290714285714284,200,72,102,2052,436,8,7.1,378199,984646,12,lead_stubborn,0.3985108847427614,0.9637929216712549
205354,0.475,1.8333333333333333,2.0,0.28513375513375516,0.005157705627705626,200,72,95,2054,436,8,14.6,378199,984646,54,lead_stubborn,0.3585232711576509,0.4092237628104323
205461,0.42,1.694915254237288,2.0,0.20010155122655124,0.004398037518037514,200,59,84,2055,436,8,20.9,378199,984646,61,lead_stubborn,0.3070497535774244,0.9179940122389904
205648,0.215,1.6296296296296295,2.0,0.08414552522640756,0.0033251762783252565,200,27,43,2057,436,8,42.7,378199,984646,48,lead_stubborn,0.2114807290736435,0.0244607249130057
205922,0.27,1.8333333333333333,2.0,0.13248412698412698,0.0038212330724830706,200,36,54,2060,436,8,125.0,378199,984646,22,lead_stubborn,0.24260325729568,0.2220357375157741
205815,0.365,1.76,2.0,0.18037157287157288,0.0043611401792651786,200,50,73,2059,436,8,87.4,378199,984646,15,lead_stubborn,0.28091147618982,0.9551352008768642
20562,0.375,1.7142857142857142,2.013333333333333,0.22117171717171719,0.005152075486647852,200,49,75,206,865,7,29.9,412235,1832679,62,lead_stubborn,0.3350709844137344,0.6247506884808997
206037,0.58,2.0125,2.0,0.3834464285714286,0.006924107142857144,200,80,116,2061,790,7,5.0,78612,2654643,37,lead_stubborn,0.469568977189866,0.9743873423433428
206211,0.57,1.9012345679012346,2.008771929824561,0.34586309523809516,0.005414838217338216,200,81,114,2063,790,7,10.2,78612,2654643,11,lead_stubborn,0.3777435584279705,0.3053722478730439
206116,0.6,1.8255813953488371,2.0,0.3832445887445886,0.006013196248196245,200,86,120,2062,790,7,7.1,78612,2654643,16,lead_stubborn,0.4208942434349683,0.0948525522924531
206356,0.63,1.7446808510638299,2.0,0.41676785714285713,0.0062715873015872945,200,94,126,2064,790,7,14.6,78612,2654643,56,lead_stubborn,0.4768512858671266,0.1447302436856452
206507,0.615,1.8902439024390243,2.008130081300813,0.3741964285714286,0.005609594572094573,200,82,123,2066,790,7,29.9,78612,2654643,7,lead_stubborn,0.4657787213448116,0.0151426399118454
208066,0.575,1.8125,2.008695652173913,0.3147440476190476,0.005478588217338216,200,64,115,2081,512,4,5.0,687763,6345894,66,lead_stubborn,0.4409284566649496,0.3941260031346912
206647,0.565,1.75,2.0,0.3534388528138528,0.005089583333333333,200,80,113,2067,790,7,42.7,78612,2654643,47,lead_stubborn,0.4071129309119736,0.103198652756049
206769,0.255,1.9696969696969697,2.0,0.10536476840153311,0.0038600897223691325,200,33,51,2068,790,7,61.0,78612,2654643,69,lead_stubborn,0.2070972729458678,0.2979198700199214
206954,0.505,1.6923076923076923,2.0,0.2861587301587302,0.004876388888888888,200,65,101,2070,790,7,125.0,78612,2654643,54,lead_stubborn,0.3585232711576509,0.4092237628104323
208186,0.62,1.8148148148148149,2.0080645161290325,0.37582341269841274,0.0055492567155067144,200,81,124,2082,512,4,7.1,687763,6345894,86,lead_stubborn,0.4461023732799478,0.2773058726188811
208220,0.31,1.9069767441860466,2.0,0.13064672344563646,0.004294637258166668,200,43,62,2083,512,4,10.2,687763,6345894,20,lead_stubborn,0.2461140406262255,0.1374999707243197
208474,0.64,1.9069767441860466,2.0078125,0.39588095238095233,0.0054235515873015845,200,86,128,2085,512,4,20.9,687763,6345894,74,lead_stubborn,0.4831039344913304,0.9827660363748432
208841,0.57,1.9102564102564104,2.026315789473684,0.3352630188439012,0.005311830808080807,200,78,114,2089,512,4,87.4,687763,6345894,41,lead_stubborn,0.3883150820571905,0.5577479977483336
209274,0.69,1.858695652173913,2.0072463768115942,0.41355952380952393,0.005552541486291485,200,92,138,2093,454,4,10.2,326607,1373017,74,lead_stubborn,0.4831039344913304,0.9827660363748432
208910,0.615,1.7176470588235293,2.0,0.3567579365079365,0.005275476190476189,200,85,123,2090,512,4,125.0,687763,6345894,10,lead_stubborn,0.4737946714611262,0.5224738795684104
209331,0.39,1.6938775510204083,2.0,0.18064819902319904,0.003823418664668665,200,49,78,2094,454,4,14.6,326607,1373017,31,lead_stubborn,0.2689147210983604,0.7842712343444325
21095,0.485,1.8507462686567164,2.0,0.28990476190476194,0.006237721861471859,200,67,97,211,213,6,5.0,141762,3297552,95,lead_stubborn,0.3751229337419657,0.1974510188067169
210340,0.365,1.8043478260869565,2.0,0.1653670634920635,0.00397778009028009,200,46,73,2104,235,7,14.6,801870,7204118,40,lead_stubborn,0.2501126952506121,0.6454895199876196
211050,0.495,1.9682539682539681,2.0202020202020203,0.28517261904761904,0.005062738095238094,200,63,99,2111,664,5,5.0,442214,2069828,50,lead_stubborn,0.3349244931377773,0.5073741801149648
20965,0.465,1.9375,2.0,0.2703965201465201,0.005159469696969695,200,64,93,210,865,7,125.0,412235,1832679,65,lead_stubborn,0.3439678088500045,0.0675229338756022
211452,0.49,1.7424242424242424,2.0,0.29338906926406916,0.005132880591630592,200,66,98,2115,664,5,20.9,442214,2069828,52,lead_stubborn,0.3898718220747056,0.4295434601453535
211210,0.69,1.8387096774193548,2.0072463768115942,0.4180416666666666,0.005460059523809517,200,93,138,2113,664,5,10.2,442214,2069828,10,lead_stubborn,0.4737946714611262,0.5224738795684104
211649,0.365,1.803921568627451,2.0,0.18615476190476188,0.00418448468198468,200,51,73,2117,664,5,42.7,442214,2069828,49,lead_stubborn,0.3008118292997498,0.7565167136190543
211705,0.72,1.9428571428571428,2.0,0.47102976190476176,0.0051939880952380935,200,105,144,2118,664,5,61.0,442214,2069828,5,lead_stubborn,0.4995762557070848,0.3625281920046287
211818,0.355,1.7450980392156863,2.0,0.16624672476646166,0.0037117580957054625,200,51,71,2119,664,5,87.4,442214,2069828,18,lead_stubborn,0.2312345941585266,0.3847746110331581
212261,0.365,1.6545454545454545,2.0,0.21839538239538242,0.005098917748917747,200,55,73,2123,700,6,10.2,247217,1805565,61,lead_stubborn,0.3070497535774244,0.9179940122389904
212336,0.455,1.7118644067796611,2.0,0.26576190476190475,0.004676311327561327,200,59,91,2124,700,6,14.6,247217,1805565,36,lead_stubborn,0.3461077870164497,0.600169191961039
212514,0.575,1.8108108108108107,2.008695652173913,0.34995238095238107,0.005184940476190479,200,74,115,2126,700,6,29.9,247217,1805565,14,lead_stubborn,0.4312459512484686,0.5424263205795637
213031,0.295,1.7317073170731707,2.0,0.13612499999999997,0.004260200216450214,200,41,59,2131,81,6,5.0,316968,2365480,31,lead_stubborn,0.2689147210983604,0.7842712343444325
213757,0.295,1.641025641025641,2.0,0.12147141053391051,0.003927956563860972,200,39,59,2138,81,6,61.0,316968,2365480,57,lead_stubborn,0.2281547978409189,0.2464978385902064
212662,0.45,2.0416666666666665,2.011111111111111,0.21907882395382394,0.004605991369741373,200,48,90,2127,700,6,42.7,247217,1805565,62,lead_stubborn,0.3350709844137344,0.6247506884808997
213399,0.39,2.2363636363636363,2.0,0.19108122433122432,0.004451699550449548,200,55,78,2134,81,6,14.6,316968,2365480,99,lead_stubborn,0.3227365905845993,0.0746241892293311
214142,0.305,1.7906976744186047,2.0327868852459017,0.14723033828916177,0.004324905433618669,200,43,61,2142,264,6,7.1,1188411,5498682,42,lead_stubborn,0.2544637386172081,0.3417299389831262
212835,0.61,1.8488372093023255,2.0081967213114753,0.4056666666666667,0.005221726190476189,200,86,122,2129,700,6,87.4,247217,1805565,35,lead_stubborn,0.444752781116749,0.3583252290098091
21435,0.595,2.0352941176470587,2.0,0.38263293650793656,0.005341865079365076,200,85,119,215,213,6,20.9,141762,3297552,35,lead_stubborn,0.444752781116749,0.3583252290098091
214836,0.52,1.7916666666666667,2.0,0.30712896825396835,0.0047718055555555534,200,72,104,2149,264,6,87.4,1188411,5498682,36,lead_stubborn,0.3461077870164497,0.600169191961039
21513,0.315,1.6170212765957446,2.0,0.14539285714285713,0.004122277236652236,200,47,63,216,213,6,29.9,141762,3297552,13,lead_stubborn,0.2238256630629619,0.7912632295125752
214931,0.33,1.6511627906976745,2.0,0.1424788961038961,0.004406084609834608,200,43,66,2150,264,6,125.0,1188411,5498682,31,lead_stubborn,0.2689147210983604,0.7842712343444325
215556,0.635,1.903225806451613,2.0236220472440944,0.42114285714285704,0.005595382395382393,200,93,127,2156,332,6,29.9,183548,654336,56,lead_stubborn,0.4768512858671266,0.1447302436856452
215264,0.665,1.8673469387755102,2.0225563909774436,0.4512023809523809,0.005695099206349205,200,98,133,2153,332,6,10.2,183548,654336,64,lead_stubborn,0.4895135847322587,0.8096004723526141
215676,0.415,1.9636363636363636,2.0120481927710845,0.22357177982835874,0.004595234487734484,200,55,83,2157,332,6,42.7,183548,654336,76,lead_stubborn,0.3027820674966874,0.514144872517883
215844,0.495,1.7647058823529411,2.0,0.2570691946941947,0.004552539494818908,200,68,99,2159,332,6,87.4,183548,654336,44,lead_stubborn,0.3297294244236074,0.1851245903607699
21684,0.53,1.75,2.0,0.3236587301587301,0.005824307359307358,200,68,106,217,213,6,42.7,141762,3297552,84,lead_stubborn,0.4277086989642705,0.7484720574557526
216339,0.645,1.9042553191489362,2.0155038759689923,0.4222976190476191,0.006206765873015868,200,94,129,2164,825,5,14.6,175925,5979388,39,lead_stubborn,0.4790241755215713,0.6177321915239017
216425,0.605,1.925531914893617,2.0082644628099175,0.4231845238095239,0.005769464285714282,200,94,121,2165,825,5,20.9,175925,5979388,25,lead_stubborn,0.454095890072901,0.6742162468199493
216615,0.32,1.934782608695652,2.015625,0.18137276612276612,0.0046042309079809066,200,46,64,2167,825,5,42.7,175925,5979388,15,lead_stubborn,0.28091147618982,0.9551352008768642
217994,0.335,1.9024390243902438,2.014925373134328,0.1804131609131609,0.004388593836718836,200,41,67,2180,262,5,125.0,1160842,921931,94,lead_stubborn,0.2857700497959219,0.1163714164083326
218032,0.61,1.9886363636363635,2.0163934426229506,0.4023971861471861,0.006129384920634914,200,88,122,2181,37,7,5.0,225012,7920954,32,lead_stubborn,0.4495856593533723,0.6338235473212548
218178,0.575,1.8205128205128205,2.008695652173913,0.32679761904761906,0.005620836940836939,200,78,115,2182,37,7,7.1,225012,7920954,78,lead_stubborn,0.3815618301396259,0.7050527606912402
216844,0.4,1.7407407407407407,2.025,0.2082815815720227,0.004764692619472032,200,54,80,2169,825,5,87.4,175925,5979388,44,lead_stubborn,0.3297294244236074,0.1851245903607699
218383,0.245,1.6944444444444444,2.0,0.10008592861386979,0.004031766056194447,200,36,49,2184,37,7,14.6,225012,7920954,83,lead_stubborn,0.2028601193675408,0.7764128459904844
218520,0.32,1.6666666666666667,2.0,0.15170102528190765,0.004074559003088411,200,45,64,2186,37,7,29.9,225012,7920954,20,lead_stubborn,0.2461140406262255,0.1374999707243197
218690,0.52,1.671641791044776,2.0,0.25879022366522364,0.0047310569985569975,200,67,104,2187,37,7,42.7,225012,7920954,90,lead_stubborn,0.3196298037016608,0.990883980492858
218833,0.35,1.84,2.0,0.1964680042180042,0.004510704018204019,200,50,70,2189,37,7,87.4,225012,7920954,33,lead_stubborn,0.2594311744995365,0.5379384620687854
218997,0.74,1.8058252427184467,2.0,0.44890476190476186,0.005051964285714288,200,103,148,2190,37,7,125.0,225012,7920954,97,lead_stubborn,0.4855618445578609,0.1689982716058866
216921,0.315,1.6,2.0,0.16757656926406925,0.004295664335664335,200,45,63,2170,825,5,125.0,175925,5979388,21,lead_stubborn,0.2397567210258474,0.5887702959721403
219560,0.355,1.6341463414634145,2.0,0.160482128982129,0.004786467074592073,200,41,71,2196,496,3,29.9,469525,6532850,60,lead_stubborn,0.2892063661005389,0.2123889347471068
219436,0.42,1.8461538461538463,2.0,0.21136309523809527,0.005156787518037519,200,52,84,2195,496,3,20.9,469525,6532850,36,lead_stubborn,0.3461077870164497,0.600169191961039
219731,0.375,1.6818181818181819,2.0,0.18354760517260513,0.004686040487290488,200,44,75,2198,496,3,61.0,469525,6532850,31,lead_stubborn,0.2689147210983604,0.7842712343444325
2180,0.34,1.7358490566037736,2.0,0.18074837662337656,0.004504064962814961,200,53,68,22,953,6,7.1,1197932,5801972,80,lead_stubborn,0.2816906079992455,0.4111680330999803
221113,0.28,1.7567567567567568,2.0357142857142856,0.10751236263736262,0.0036620781506075594,200,37,56,2212,310,5,7.1,1088708,5926810,13,lead_stubborn,0.2238256630629619,0.7912632295125752
220173,0.295,1.5869565217391304,2.0,0.15697286047286046,0.005220439976689973,200,46,59,2202,785,3,7.1,256971,1560624,73,lead_stubborn,0.2631399047202775,0.494072025933513
221253,0.52,1.7702702702702702,2.0096153846153846,0.30347023809523804,0.004894130591630588,200,74,104,2213,310,5,10.2,1088708,5926810,53,lead_stubborn,0.366882515038515,0.2362061315455737
220978,0.57,1.6666666666666667,2.0,0.33779273504273505,0.005448701159951159,200,78,114,2210,785,3,125.0,256971,1560624,78,lead_stubborn,0.3815618301396259,0.7050527606912402
221645,0.36,1.7692307692307692,2.013888888888889,0.18668055555555554,0.004209765512265511,200,52,72,2217,310,5,42.7,1088708,5926810,45,lead_stubborn,0.2747520561924723,0.7307587255425585
22064,0.685,1.7830188679245282,2.0,0.4584047619047618,0.0065517261904761825,200,106,137,221,808,7,5.0,194378,7168707,64,lead_stubborn,0.4895135847322587,0.8096004723526141
221724,0.63,1.7241379310344827,2.0,0.3993749999999999,0.005368674242424241,200,87,126,2218,310,5,61.0,1088708,5926810,24,lead_stubborn,0.4574864654719545,0.463400582232104
222680,0.37,1.7647058823529411,2.0,0.18430759518259518,0.00427488882170461,200,51,74,2227,558,7,42.7,500866,527209,80,lead_stubborn,0.2816906079992455,0.4111680330999803
222146,0.61,1.9375,2.0163934426229506,0.36113510101010116,0.005011845238095237,200,80,122,2222,558,7,7.1,500866,527209,46,lead_stubborn,0.4184444837622084,0.6687474950133617
222459,0.39,1.7818181818181817,2.0,0.1977917221667222,0.004505858398137809,200,55,78,2225,558,7,20.9,500866,527209,59,lead_stubborn,0.2977847312437251,0.2895622807306851
224183,0.335,1.46,2.014925373134328,0.14230573593073592,0.005958474025974023,200,50,67,2242,62,2,7.1,338325,3825828,83,lead_stubborn,0.2028601193675408,0.7764128459904844
223174,0.59,1.728395061728395,2.0084745762711864,0.38755662393162393,0.006168670634920631,200,81,118,2232,294,3,7.1,123066,693586,74,lead_stubborn,0.4831039344913304,0.9827660363748432
224217,0.735,1.6144578313253013,2.0136054421768708,0.39172817460317455,0.007202341269841266,200,83,147,2243,62,2,10.2,338325,3825828,17,lead_stubborn,0.4372556438030128,0.9067257327686692
224381,0.38,1.467741935483871,2.013157894736842,0.1963910533910534,0.0055192952105084445,200,62,76,2244,62,2,14.6,338325,3825828,81,lead_stubborn,0.2269416996374781,0.4804242585572029
224490,0.575,1.6567164179104477,2.026086956521739,0.25773466810966816,0.0055121067821067805,200,67,115,2245,62,2,20.9,338325,3825828,90,lead_stubborn,0.3196298037016608,0.990883980492858
2219,0.7,1.907216494845361,2.007142857142857,0.4203632756132756,0.004913394660894659,200,97,140,23,953,6,10.2,1197932,5801972,19,lead_stubborn,0.4954733651280948,0.0419355939468332
224726,0.55,1.5072463768115942,2.0,0.24246199633699636,0.005027619602619601,200,69,110,2248,62,2,61.0,338325,3825828,26,lead_stubborn,0.2702561230694959,0.837478784452857
224596,0.71,1.4945054945054945,2.007042253521127,0.3924047619047619,0.0063088293650793645,200,91,142,2246,62,2,29.9,338325,3825828,96,lead_stubborn,0.4626922801013836,0.4528896718855326
224824,0.77,1.75,2.0,0.46170472582972577,0.005524090909090911,200,100,154,2249,62,2,87.4,338325,3825828,24,lead_stubborn,0.4574864654719545,0.463400582232104
222836,0.415,1.9642857142857142,2.0,0.23041702741702738,0.004985149364524364,200,56,83,2229,558,7,87.4,500866,527209,36,lead_stubborn,0.3461077870164497,0.600169191961039
22423,0.51,1.8970588235294117,2.0098039215686274,0.29564935064935066,0.004982523448773449,200,68,102,225,808,7,20.9,194378,7168707,23,lead_stubborn,0.3494898166749496,0.4302371480503864
22506,0.6,1.7777777777777777,2.0166666666666666,0.4070297619047619,0.005863650793650789,200,90,120,226,808,7,29.9,194378,7168707,6,lead_stubborn,0.4911132375299709,0.252577974178488
225053,0.405,1.8727272727272728,2.0,0.2506078643578643,0.006310734126984125,200,55,81,2251,965,5,5.0,89017,1799588,53,lead_stubborn,0.366882515038515,0.2362061315455737
225125,0.625,1.9186046511627908,2.008,0.38715891053391055,0.005986726190476188,200,86,125,2252,965,5,7.1,89017,1799588,25,lead_stubborn,0.454095890072901,0.6742162468199493
225242,0.315,1.8048780487804879,2.0,0.1371984126984127,0.00435843364968365,200,41,63,2253,965,5,10.2,89017,1799588,42,lead_stubborn,0.2544637386172081,0.3417299389831262
225347,0.545,1.8181818181818181,2.0,0.33994859307359315,0.005536369047619046,200,77,109,2254,965,5,14.6,89017,1799588,47,lead_stubborn,0.4071129309119736,0.103198652756049
225493,0.335,1.7142857142857142,2.0,0.18236507936507937,0.004975937208216619,200,49,67,2255,965,5,20.9,89017,1799588,93,lead_stubborn,0.2779592827386458,0.3345825728904498
225555,0.405,1.9482758620689655,2.0,0.20611958874458874,0.004332152936932348,200,58,81,2256,965,5,29.9,89017,1799588,55,lead_stubborn,0.3277016708096898,0.5663965080474668
225621,0.305,1.930232558139535,2.0327868852459017,0.15188201585995706,0.004124994609149021,200,43,61,2257,965,5,42.7,89017,1799588,21,lead_stubborn,0.2397567210258474,0.5887702959721403
226220,0.295,1.607843137254902,2.0,0.16996794871794874,0.004719666305916304,200,51,59,2263,257,3,10.2,309281,1301282,20,lead_stubborn,0.2461140406262255,0.1374999707243197
226709,0.345,1.7222222222222223,2.0,0.16107936507936516,0.003805499798404208,200,54,69,2268,257,3,61.0,309281,1301282,9,lead_stubborn,0.2331676534838964,0.9471927912224244
226954,0.545,1.8387096774193548,2.0,0.27390875790875785,0.004496656260406261,200,62,109,2270,257,3,125.0,309281,1301282,54,lead_stubborn,0.3585232711576509,0.4092237628104323
225832,0.565,1.7638888888888888,2.0,0.345105339105339,0.005404743867243865,200,72,113,2259,965,5,87.4,89017,1799588,32,lead_stubborn,0.4495856593533723,0.6338235473212548
225965,0.445,1.7884615384615385,2.0,0.23905690836940838,0.004607095612720612,200,52,89,2260,965,5,125.0,89017,1799588,65,lead_stubborn,0.3439678088500045,0.0675229338756022
229025,0.605,1.6455696202531647,2.0165289256198347,0.35978373015873016,0.006217077228327227,200,79,121,2291,24,3,5.0,244382,5539304,25,lead_stubborn,0.454095890072901,0.6742162468199493
229134,0.565,1.8513513513513513,2.0,0.3294623015873016,0.0059047619047619,200,74,113,2292,24,3,7.1,244382,5539304,34,lead_stubborn,0.4113840234518945,0.152863497296565
228988,0.625,1.8705882352941177,2.024,0.37412500000000004,0.005385009920634923,200,85,125,2290,271,4,125.0,433420,2827792,88,lead_stubborn,0.4229568538429628,0.8766829270547112
229305,0.695,1.576086956521739,2.014388489208633,0.425781746031746,0.006232380952380951,200,92,139,2294,24,3,14.6,244382,5539304,5,lead_stubborn,0.4995762557070848,0.3625281920046287
229466,0.7,1.6206896551724137,2.007142857142857,0.39828373015873014,0.005365793650793649,200,87,140,2295,24,3,20.9,244382,5539304,66,lead_stubborn,0.4409284566649496,0.3941260031346912
229593,0.435,1.7818181818181817,2.0229885057471266,0.1969636752136752,0.004849432234432236,200,55,87,2296,24,3,29.9,244382,5539304,93,lead_stubborn,0.2779592827386458,0.3345825728904498
229761,0.495,1.721311475409836,2.0202020202020203,0.22651663614163603,0.0044373137973137975,200,61,99,2298,24,3,61.0,244382,5539304,61,lead_stubborn,0.3070497535774244,0.9179940122389904
229881,0.365,1.4444444444444444,2.0,0.14210710041592395,0.003815312950937947,200,45,73,2299,24,3,87.4,244382,5539304,81,lead_stubborn,0.2269416996374781,0.4804242585572029
229995,0.51,1.746031746031746,2.019607843137255,0.2769265873015873,0.004773948412698412,200,63,102,2300,24,3,125.0,244382,5539304,95,lead_stubborn,0.3751229337419657,0.1974510188067169
227781,0.365,1.7843137254901962,2.0,0.15487258574758575,0.0038439668174962277,200,51,73,2278,793,6,61.0,406364,5204107,81,lead_stubborn,0.2269416996374781,0.4804242585572029
22890,0.405,1.6170212765957446,2.0,0.17173977411477412,0.0044180169830169815,200,47,81,229,808,7,87.4,194378,7168707,90,lead_stubborn,0.3196298037016608,0.990883980492858
230011,0.545,1.8082191780821917,2.0,0.3279305555555554,0.005125220057720053,200,73,109,2301,708,6,5.0,678329,1019555,11,lead_stubborn,0.3777435584279705,0.3053722478730439
22939,0.705,1.8932038834951457,2.00709219858156,0.465125,0.005402420634920636,200,103,141,230,808,7,125.0,194378,7168707,39,lead_stubborn,0.4790241755215713,0.6177321915239017
230294,0.28,1.40625,2.0,0.12527534271284269,0.004591202755577755,200,32,56,2303,708,6,10.2,678329,1019555,94,lead_stubborn,0.2857700497959219,0.1163714164083326
230382,0.435,1.8135593220338984,2.0114942528735633,0.21319642857142856,0.0043752548840048835,200,59,87,2304,708,6,14.6,678329,1019555,82,lead_stubborn,0.3128186843462212,0.0598593952629424
2303,0.57,1.9054054054054055,2.0,0.3626309523809523,0.0051772817460317465,200,74,114,24,953,6,14.6,1197932,5801972,3,lead_stubborn,0.405342196225377,0.1209354681890304
230530,0.215,1.8620689655172413,2.0,0.09938744588744591,0.003929858885954085,200,29,43,2306,708,6,29.9,678329,1019555,30,lead_stubborn,0.2039812783100412,0.857228363045134
231024,0.615,1.9186046511627908,2.016260162601626,0.3744722222222222,0.005239841269841268,200,86,123,2311,101,4,5.0,721196,7599214,24,lead_stubborn,0.4574864654719545,0.463400582232104
231229,0.395,1.7241379310344827,2.0,0.20854365079365075,0.004422020757020756,200,58,79,2313,101,4,10.2,721196,7599214,29,lead_stubborn,0.2901917465581629,0.3137113417077046
230990,0.48,1.7246376811594204,2.0,0.233734126984127,0.004239944083694083,200,69,96,2310,708,6,125.0,678329,1019555,90,lead_stubborn,0.3196298037016608,0.990883980492858
231329,0.395,1.6,2.0126582278481013,0.22718818681318684,0.004980367034925856,200,60,79,2314,101,4,14.6,721196,7599214,29,lead_stubborn,0.2901917465581629,0.3137113417077046
231969,0.295,1.8205128205128205,2.0,0.13286904761904764,0.0036420363816609905,200,39,59,2320,101,4,125.0,721196,7599214,69,lead_stubborn,0.2070972729458678,0.2979198700199214
231515,0.365,1.7826086956521738,2.0,0.18667893670339322,0.004280645788390352,200,46,73,2316,101,4,29.9,721196,7599214,15,lead_stubborn,0.28091147618982,0.9551352008768642
232030,0.235,1.6216216216216217,2.0,0.11620604395604393,0.004405260295260296,200,37,47,2321,116,3,5.0,875891,7017791,30,lead_stubborn,0.2039812783100412,0.857228363045134
232323,0.475,1.734375,2.0105263157894737,0.2904825036075036,0.005250701659451659,200,64,95,2324,116,3,14.6,875891,7017791,23,lead_stubborn,0.3494898166749496,0.4302371480503864
232636,0.47,1.5820895522388059,2.0,0.2958010323010323,0.005248277417027417,200,67,94,2327,116,3,42.7,875891,7017791,36,lead_stubborn,0.3461077870164497,0.600169191961039
232909,0.315,1.627906976744186,2.0,0.1447654706404706,0.00405730765887306,200,43,63,2330,116,3,125.0,875891,7017791,9,lead_stubborn,0.2331676534838964,0.9471927912224244
234414,0.56,1.917808219178082,2.0,0.33441522366522364,0.005055661976911977,200,73,112,2345,138,8,20.9,1171787,7528049,14,lead_stubborn,0.4312459512484686,0.5424263205795637
234515,0.43,1.8867924528301887,2.0,0.1840746753246753,0.004146239177489177,200,53,86,2346,138,8,29.9,1171787,7528049,15,lead_stubborn,0.28091147618982,0.9551352008768642
