system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
78,564,3,61.0,1012372,3981310,4,0.50125,,,1.8242677824267783,0.545,2.0,,,1.0025
79,564,3,87.4,1012372,3981310,3,0.6083333333333334,,,1.8308457711442787,0.6133333333333333,2.0082191780821916,,,1.2216666666666667
80,564,3,125.0,1012372,3981310,3,0.39333333333333337,,,1.7985611510791366,0.4166666666666667,2.0,,,0.7866666666666666
81,365,3,5.0,582801,3620340,5,0.489,,,1.865203761755486,0.595,2.0040899795501024,,,0.98
82,365,3,7.1,582801,3620340,5,0.49499999999999994,,,1.8754578754578755,0.512,2.004040404040404,,,0.992
83,365,3,10.2,582801,3620340,2,0.4275,,,1.7980769230769231,0.4675,2.0058479532163744,,,0.8575
84,365,3,14.6,582801,3620340,2,0.4075,,,2.0106382978723403,0.4725,2.0061349693251533,,,0.8175
85,365,3,20.9,582801,3620340,6,0.39333333333333337,,,1.7912457912457913,0.44333333333333336,2.0042372881355934,,,0.7883333333333333
86,365,3,29.9,582801,3620340,3,0.44333333333333336,,,1.8980891719745223,0.49666666666666665,2.007518796992481,,,0.89
87,365,3,42.7,582801,3620340,5,0.43599999999999994,0.294875,0.58025,1.8472727272727272,0.508,2.0045871559633026,2.0,2.0146471902937417,0.874
88,365,3,61.0,582801,3620340,2,0.485,,,1.8214285714285714,0.51,2.0,,,0.97
89,365,3,87.4,582801,3620340,5,0.48,,,1.8823529411764706,0.512,2.0104166666666665,,,0.965
90,365,3,125.0,582801,3620340,5,0.5039999999999999,,,1.8529411764705883,0.567,2.003968253968254,,,1.01
