strategy,row_index,config_id,validator_count,node_degree,bandwidth,attacker_hash_power,note
trail_stubborn,18478,18479,871,3,20.9,0.3642632456563252,vcD9/deg3/bw20.9/hpQ3
trail_stubborn,109425,109426,170,3,20.9,0.2702561230694959,vcD2/deg3/bw20.9/hpQ2
trail_stubborn,227926,227927,793,6,125.0,0.4590052735626949,vcD8/deg6/bw125.0/hpQ5
trail_stubborn,219998,219999,496,3,125.0,0.3227365905845993,vcD5/deg3/bw125.0/hpQ3
trail_stubborn,23539,23540,800,5,29.9,0.2501126952506121,vcD8/deg5/bw29.9/hpQ1
trail_stubborn,188029,188030,517,2,5.0,0.2039812783100412,vcD6/deg2/bw5.0/hpQ1
trail_stubborn,151938,151939,346,7,125.0,0.4790241755215713,vcD4/deg7/bw125.0/hpQ5
trail_stubborn,121703,121704,338,3,61.0,0.2627648343443758,vcD4/deg3/bw61.0/hpQ2
trail_stubborn,75612,75613,755,6,42.7,0.2238256630629619,vcD8/deg6/bw42.7/hpQ1
trail_stubborn,192320,192321,191,6,14.6,0.2397567210258474,vcD2/deg6/bw14.6/hpQ1
trail_stubborn,13055,13056,582,3,5.0,0.4768512858671266,vcD6/deg3/bw5.0/hpQ5
trail_stubborn,245688,245689,288,8,42.7,0.2129379249701362,vcD3/deg8/bw42.7/hpQ1
trail_stubborn,210817,210818,235,7,87.4,0.2312345941585266,vcD3/deg7/bw87.4/hpQ1
trail_stubborn,148653,148654,501,2,42.7,0.3585232711576509,vcD5/deg2/bw42.7/hpQ3
trail_stubborn,58392,58393,555,2,14.6,0.2779592827386458,vcD6/deg2/bw14.6/hpQ2
trail_stubborn,184743,184744,571,6,61.0,0.3297294244236074,vcD6/deg6/bw61.0/hpQ3
trail_stubborn,200762,200763,697,7,61.0,0.4714045721788255,vcD7/deg7/bw61.0/hpQ5
trail_stubborn,108717,108718,776,4,61.0,0.2312345941585266,vcD8/deg4/bw61.0/hpQ1
trail_stubborn,59459,59460,203,3,20.9,0.2892063661005389,vcD2/deg3/bw20.9/hpQ2
trail_stubborn,11936,11937,642,5,125.0,0.469568977189866,vcD7/deg5/bw125.0/hpQ5
trail_stubborn,6098,6099,645,7,5.0,0.3227365905845993,vcD7/deg7/bw5.0/hpQ3
trail_stubborn,127661,127662,434,6,42.7,0.3350709844137344,vcD5/deg6/bw42.7/hpQ3
trail_stubborn,171674,171675,254,3,42.7,0.2525545317138812,vcD3/deg3/bw42.7/hpQ1
trail_stubborn,35722,35723,455,7,61.0,0.3494898166749496,vcD5/deg7/bw61.0/hpQ3
trail_stubborn,186927,186928,94,5,125.0,0.4304538627565802,vcD1/deg5/bw125.0/hpQ4
trail_stubborn,210580,210581,235,7,29.9,0.2269416996374781,vcD3/deg7/bw29.9/hpQ1
trail_stubborn,116582,116583,448,3,29.9,0.2028601193675408,vcD5/deg3/bw29.9/hpQ1
trail_stubborn,212476,212477,700,6,20.9,0.2375482709814891,vcD7/deg6/bw20.9/hpQ1
trail_stubborn,140565,140566,821,5,29.9,0.4409284566649496,vcD9/deg5/bw29.9/hpQ5
trail_stubborn,229648,229649,24,3,42.7,0.3008118292997498,vcD1/deg3/bw42.7/hpQ2
trail_stubborn,128897,128898,32,6,87.4,0.21729239263723,vcD1/deg6/bw87.4/hpQ1
trail_stubborn,100370,100371,720,4,14.6,0.3239323376009491,vcD8/deg4/bw14.6/hpQ3
trail_stubborn,75953,75954,755,6,125.0,0.3585232711576509,vcD8/deg6/bw125.0/hpQ3
trail_stubborn,135066,135067,242,7,5.0,0.3604525200861999,vcD3/deg7/bw5.0/hpQ3
trail_stubborn,2887,2888,953,6,87.4,0.4229568538429628,vcD10/deg6/bw87.4/hpQ4
trail_stubborn,158607,158608,875,3,42.7,0.3927810904963459,vcD9/deg3/bw42.7/hpQ4
trail_stubborn,193785,193786,178,4,61.0,0.4461023732799478,vcD2/deg4/bw61.0/hpQ5
trail_stubborn,91538,91539,662,4,29.9,0.4790241755215713,vcD7/deg4/bw29.9/hpQ5
trail_stubborn,29595,29596,931,7,29.9,0.4626922801013836,vcD10/deg7/bw29.9/hpQ5
trail_stubborn,125603,125604,716,4,42.7,0.2627648343443758,vcD8/deg4/bw42.7/hpQ2
trail_stubborn,231790,231791,101,4,61.0,0.3969614753991711,vcD1/deg4/bw61.0/hpQ4
trail_stubborn,3517,3518,842,2,29.9,0.2312345941585266,vcD9/deg2/bw29.9/hpQ1
trail_stubborn,174104,174105,800,5,7.1,0.4995762557070848,vcD8/deg5/bw7.1/hpQ5
trail_stubborn,159147,159148,624,3,7.1,0.2114807290736435,vcD7/deg3/bw7.1/hpQ1
trail_stubborn,224113,224114,62,2,7.1,0.4312459512484686,vcD1/deg2/bw7.1/hpQ4
trail_stubborn,146791,146792,829,7,61.0,0.3544902343139808,vcD9/deg7/bw61.0/hpQ3
trail_stubborn,53014,53015,245,5,5.0,0.28091147618982,vcD3/deg5/bw5.0/hpQ2
trail_stubborn,9352,9353,963,5,14.6,0.366882515038515,vcD10/deg5/bw14.6/hpQ3
trail_stubborn,48455,48456,41,7,20.9,0.4768512858671266,vcD1/deg7/bw20.9/hpQ5
trail_stubborn,248873,248874,306,6,87.4,0.4831039344913304,vcD3/deg6/bw87.4/hpQ5
trail_stubborn,56036,56037,323,8,5.0,0.469568977189866,vcD4/deg8/bw5.0/hpQ5
trail_stubborn,133248,133249,851,6,10.2,0.3008118292997498,vcD9/deg6/bw10.2/hpQ2
trail_stubborn,222059,222060,558,7,5.0,0.2892063661005389,vcD6/deg7/bw5.0/hpQ2
trail_stubborn,55494,55495,475,7,20.9,0.3751229337419657,vcD5/deg7/bw20.9/hpQ3
trail_stubborn,59917,59918,203,3,125.0,0.2312345941585266,vcD2/deg3/bw125.0/hpQ1
trail_stubborn,231246,231247,101,4,10.2,0.4071129309119736,vcD1/deg4/bw10.2/hpQ4
trail_stubborn,76644,76645,381,6,42.7,0.2747520561924723,vcD4/deg6/bw42.7/hpQ2
trail_stubborn,189994,189995,996,8,125.0,0.3751229337419657,vcD10/deg8/bw125.0/hpQ3
trail_stubborn,249638,249639,649,5,42.7,0.4790241755215713,vcD7/deg5/bw42.7/hpQ5
trail_stubborn,76456,76457,381,6,20.9,0.2281547978409189,vcD4/deg6/bw20.9/hpQ1
trail_stubborn,131982,131983,935,6,125.0,0.2028601193675408,vcD10/deg6/bw125.0/hpQ1
trail_stubborn,162046,162047,168,7,5.0,0.4071129309119736,vcD2/deg7/bw5.0/hpQ4
trail_stubborn,162552,162553,168,7,29.9,0.366882515038515,vcD2/deg7/bw29.9/hpQ3
trail_stubborn,63955,63956,328,2,125.0,0.4768512858671266,vcD4/deg2/bw125.0/hpQ5
trail_stubborn,39730,39731,219,5,61.0,0.2689147210983604,vcD3/deg5/bw61.0/hpQ2
trail_stubborn,51565,51566,984,8,29.9,0.4409284566649496,vcD10/deg8/bw29.9/hpQ5
trail_stubborn,156820,156821,462,8,87.4,0.2397567210258474,vcD5/deg8/bw87.4/hpQ1
trail_stubborn,59244,59245,203,3,10.2,0.2747520561924723,vcD2/deg3/bw10.2/hpQ2
trail_stubborn,48364,48365,41,7,14.6,0.3439678088500045,vcD1/deg7/bw14.6/hpQ3
trail_stubborn,230469,230470,708,6,20.9,0.4344347691369841,vcD8/deg6/bw20.9/hpQ4
trail_stubborn,84452,84453,948,6,20.9,0.366882515038515,vcD10/deg6/bw20.9/hpQ3
trail_stubborn,79331,79332,528,8,14.6,0.4495856593533723,vcD6/deg8/bw14.6/hpQ5
trail_stubborn,150378,150379,372,4,14.6,0.3642632456563252,vcD4/deg4/bw14.6/hpQ3
trail_stubborn,173931,173932,69,3,125.0,0.4495856593533723,vcD1/deg3/bw125.0/hpQ5
trail_stubborn,117850,117851,267,3,87.4,0.2182850515748211,vcD3/deg3/bw87.4/hpQ1
trail_stubborn,110927,110928,199,6,125.0,0.4304538627565802,vcD2/deg6/bw125.0/hpQ4
trail_stubborn,144865,144866,723,2,87.4,0.4409284566649496,vcD8/deg2/bw87.4/hpQ5
trail_stubborn,230538,230539,708,6,29.9,0.4790241755215713,vcD8/deg6/bw29.9/hpQ5
trail_stubborn,135853,135854,242,7,87.4,0.3585232711576509,vcD3/deg7/bw87.4/hpQ3
trail_stubborn,198222,198223,682,2,10.2,0.3494898166749496,vcD7/deg2/bw10.2/hpQ3
trail_stubborn,36335,36336,590,8,14.6,0.3461077870164497,vcD6/deg8/bw14.6/hpQ3
trail_stubborn,151456,151457,346,7,20.9,0.2281547978409189,vcD4/deg7/bw20.9/hpQ1
trail_stubborn,244080,244081,414,4,5.0,0.2269416996374781,vcD5/deg4/bw5.0/hpQ1
trail_stubborn,188961,188962,517,2,125.0,0.3350709844137344,vcD6/deg2/bw125.0/hpQ3
trail_stubborn,218230,218231,37,7,10.2,0.2689147210983604,vcD1/deg7/bw10.2/hpQ2
trail_stubborn,227604,227605,793,6,42.7,0.4995762557070848,vcD8/deg6/bw42.7/hpQ5
trail_stubborn,225853,225854,965,5,87.4,0.3585232711576509,vcD10/deg5/bw87.4/hpQ3
trail_stubborn,112843,112844,297,4,87.4,0.3297294244236074,vcD3/deg4/bw87.4/hpQ3
trail_stubborn,154290,154291,611,3,10.2,0.3969614753991711,vcD7/deg3/bw10.2/hpQ4
trail_stubborn,88204,88205,301,8,10.2,0.4995762557070848,vcD3/deg8/bw10.2/hpQ5
trail_stubborn,2930,2931,953,6,125.0,0.2689147210983604,vcD10/deg6/bw125.0/hpQ2
trail_stubborn,198327,198328,682,2,14.6,0.4304538627565802,vcD7/deg2/bw14.6/hpQ4
trail_stubborn,156949,156950,462,8,125.0,0.3349244931377773,vcD5/deg8/bw125.0/hpQ3
trail_stubborn,181783,181784,736,4,61.0,0.4277086989642705,vcD8/deg4/bw61.0/hpQ4
trail_stubborn,224557,224558,62,2,29.9,0.3409275648695138,vcD1/deg2/bw29.9/hpQ3
trail_stubborn,104270,104271,900,6,10.2,0.3239323376009491,vcD9/deg6/bw10.2/hpQ3
trail_stubborn,127391,127392,434,6,14.6,0.3544902343139808,vcD5/deg6/bw14.6/hpQ3
trail_stubborn,94649,94650,440,4,42.7,0.3349244931377773,vcD5/deg4/bw42.7/hpQ3
trail_stubborn,236493,236494,861,5,20.9,0.2857700497959219,vcD9/deg5/bw20.9/hpQ2
trail_stubborn,51015,51016,984,8,5.0,0.4208942434349683,vcD10/deg8/bw5.0/hpQ4
trail_stubborn,128994,128995,32,6,125.0,0.3751229337419657,vcD1/deg6/bw125.0/hpQ3
trail_stubborn,154604,154605,611,3,42.7,0.4995762557070848,vcD7/deg3/bw42.7/hpQ5
trail_stubborn,93247,93248,153,8,10.2,0.2114807290736435,vcD2/deg8/bw10.2/hpQ1
trail_stubborn,81264,81265,687,2,10.2,0.3439678088500045,vcD7/deg2/bw10.2/hpQ3
trail_stubborn,129234,129235,73,8,10.2,0.444752781116749,vcD1/deg8/bw10.2/hpQ5
trail_stubborn,151699,151700,346,7,42.7,0.4158727914731683,vcD4/deg7/bw42.7/hpQ4
trail_stubborn,216453,216454,825,5,20.9,0.3585232711576509,vcD9/deg5/bw20.9/hpQ3
trail_stubborn,94515,94516,440,4,29.9,0.4208942434349683,vcD5/deg4/bw29.9/hpQ4
trail_stubborn,197938,197939,482,5,125.0,0.4790241755215713,vcD5/deg5/bw125.0/hpQ5
trail_stubborn,131819,131820,935,6,87.4,0.2461140406262255,vcD10/deg6/bw87.4/hpQ1
trail_stubborn,174478,174479,800,5,20.9,0.3642632456563252,vcD8/deg5/bw20.9/hpQ3
trail_stubborn,4930,4931,599,8,125.0,0.2689147210983604,vcD6/deg8/bw125.0/hpQ2
trail_stubborn,43260,43261,392,6,10.2,0.3070497535774244,vcD4/deg6/bw10.2/hpQ2
trail_stubborn,141045,141046,110,4,5.0,0.4184444837622084,vcD1/deg4/bw5.0/hpQ4
trail_stubborn,16912,16913,208,7,125.0,0.2238256630629619,vcD2/deg7/bw125.0/hpQ1
trail_stubborn,24508,24509,957,2,29.9,0.2331676534838964,vcD10/deg2/bw29.9/hpQ1
trail_stubborn,145690,145691,315,7,42.7,0.3969614753991711,vcD4/deg7/bw42.7/hpQ4
trail_stubborn,244095,244096,414,4,5.0,0.4626922801013836,vcD5/deg4/bw5.0/hpQ5
trail_stubborn,149946,149947,408,6,125.0,0.4071129309119736,vcD4/deg6/bw125.0/hpQ4
trail_stubborn,167637,167638,75,4,42.7,0.3509947337216052,vcD1/deg4/bw42.7/hpQ3
trail_stubborn,173783,173784,69,3,61.0,0.4277086989642705,vcD1/deg3/bw61.0/hpQ4
trail_stubborn,94756,94757,440,4,61.0,0.2281547978409189,vcD5/deg4/bw61.0/hpQ1
trail_stubborn,60449,60450,879,5,20.9,0.3349244931377773,vcD9/deg5/bw20.9/hpQ3
trail_stubborn,91172,91173,662,4,7.1,0.2631399047202775,vcD7/deg4/bw7.1/hpQ2
trail_stubborn,42100,42101,811,5,7.1,0.3857676334163057,vcD9/deg5/bw7.1/hpQ4
trail_stubborn,12107,12108,621,7,7.1,0.3927810904963459,vcD7/deg7/bw7.1/hpQ4
trail_stubborn,236692,236693,861,5,42.7,0.2779592827386458,vcD9/deg5/bw42.7/hpQ2
trail_stubborn,75696,75697,755,6,42.7,0.4855618445578609,vcD8/deg6/bw42.7/hpQ5
trail_stubborn,104275,104276,900,6,10.2,0.3027820674966874,vcD9/deg6/bw10.2/hpQ2
trail_stubborn,130153,130154,979,6,7.1,0.3585232711576509,vcD10/deg6/bw7.1/hpQ3
trail_stubborn,145257,145258,315,7,10.2,0.3409275648695138,vcD4/deg7/bw10.2/hpQ3
trail_stubborn,202764,202765,833,2,61.0,0.3439678088500045,vcD9/deg2/bw61.0/hpQ3
trail_stubborn,102452,102453,741,5,20.9,0.366882515038515,vcD8/deg5/bw20.9/hpQ3
trail_stubborn,158650,158651,875,3,42.7,0.2182850515748211,vcD9/deg3/bw42.7/hpQ1
trail_stubborn,249820,249821,649,5,87.4,0.2397567210258474,vcD7/deg5/bw87.4/hpQ1
trail_stubborn,63085,63086,328,2,5.0,0.4461023732799478,vcD4/deg2/bw5.0/hpQ5
trail_stubborn,118172,118173,928,4,7.1,0.2631399047202775,vcD10/deg4/bw7.1/hpQ2
trail_stubborn,172054,172055,54,7,5.0,0.3277016708096898,vcD1/deg7/bw5.0/hpQ3
trail_stubborn,74069,74070,351,4,5.0,0.4344347691369841,vcD4/deg4/bw5.0/hpQ4
trail_stubborn,88038,88039,301,8,5.0,0.4790241755215713,vcD3/deg8/bw5.0/hpQ5
trail_stubborn,135373,135374,242,7,14.6,0.4831039344913304,vcD3/deg7/bw14.6/hpQ5
trail_stubborn,22310,22311,808,7,14.6,0.3777435584279705,vcD9/deg7/bw14.6/hpQ3
trail_stubborn,166007,166008,126,6,5.0,0.3927810904963459,vcD2/deg6/bw5.0/hpQ4
trail_stubborn,157757,157758,920,3,61.0,0.3409275648695138,vcD10/deg3/bw61.0/hpQ3
trail_stubborn,153877,153878,518,7,87.4,0.3815618301396259,vcD6/deg7/bw87.4/hpQ4
trail_stubborn,133682,133683,851,6,42.7,0.2028601193675408,vcD9/deg6/bw42.7/hpQ1
trail_stubborn,16364,16365,208,7,14.6,0.3439678088500045,vcD2/deg7/bw14.6/hpQ3
trail_stubborn,163735,163736,851,5,61.0,0.3461077870164497,vcD9/deg5/bw61.0/hpQ3
trail_stubborn,31559,31560,704,3,29.9,0.2892063661005389,vcD7/deg3/bw29.9/hpQ2
trail_stubborn,29145,29146,931,7,7.1,0.4184444837622084,vcD10/deg7/bw7.1/hpQ4
trail_stubborn,108340,108341,776,4,14.6,0.3883150820571905,vcD8/deg4/bw14.6/hpQ4
trail_stubborn,154312,154313,611,3,14.6,0.2238256630629619,vcD7/deg3/bw14.6/hpQ1
trail_stubborn,101532,101533,887,5,29.9,0.2594311744995365,vcD9/deg5/bw29.9/hpQ1
trail_stubborn,82524,82525,994,4,29.9,0.454095890072901,vcD10/deg4/bw29.9/hpQ5
trail_stubborn,152302,152303,909,5,14.6,0.405342196225377,vcD10/deg5/bw14.6/hpQ4
trail_stubborn,91842,91843,662,4,87.4,0.3733963553970497,vcD7/deg4/bw87.4/hpQ3
trail_stubborn,85281,85282,945,7,10.2,0.3128186843462212,vcD10/deg7/bw10.2/hpQ2
trail_stubborn,135782,135783,242,7,61.0,0.2028601193675408,vcD3/deg7/bw61.0/hpQ1
trail_stubborn,115714,115715,669,2,61.0,0.28091147618982,vcD7/deg2/bw61.0/hpQ2
trail_stubborn,188887,188888,517,2,87.4,0.4229568538429628,vcD6/deg2/bw87.4/hpQ4
trail_stubborn,104382,104383,900,6,14.6,0.2028601193675408,vcD9/deg6/bw14.6/hpQ1
trail_stubborn,110885,110886,199,6,87.4,0.4461023732799478,vcD2/deg6/bw87.4/hpQ5
trail_stubborn,161812,161813,915,3,87.4,0.2238256630629619,vcD10/deg3/bw87.4/hpQ1
trail_stubborn,8913,8914,365,3,125.0,0.4312459512484686,vcD4/deg3/bw125.0/hpQ4
trail_stubborn,51760,51761,984,8,61.0,0.3070497535774244,vcD10/deg8/bw61.0/hpQ2
trail_stubborn,74404,74405,351,4,20.9,0.4995762557070848,vcD4/deg4/bw20.9/hpQ5
trail_stubborn,148365,148366,501,2,14.6,0.4409284566649496,vcD5/deg2/bw14.6/hpQ5
trail_stubborn,140892,140893,821,5,87.4,0.2779592827386458,vcD9/deg5/bw87.4/hpQ2
trail_stubborn,234690,234691,138,8,42.7,0.3969614753991711,vcD2/deg8/bw42.7/hpQ4
trail_stubborn,108441,108442,776,4,20.9,0.2544637386172081,vcD8/deg4/bw20.9/hpQ1
trail_stubborn,72981,72982,250,8,125.0,0.3128186843462212,vcD3/deg8/bw125.0/hpQ2
trail_stubborn,96324,96325,613,3,14.6,0.454095890072901,vcD7/deg3/bw14.6/hpQ5
trail_stubborn,244946,244947,414,4,125.0,0.4071129309119736,vcD5/deg4/bw125.0/hpQ4
trail_stubborn,106581,106582,869,3,29.9,0.3128186843462212,vcD9/deg3/bw29.9/hpQ2
trail_stubborn,55226,55227,475,7,10.2,0.4590052735626949,vcD5/deg7/bw10.2/hpQ5
trail_stubborn,73933,73934,898,7,125.0,0.4113840234518945,vcD9/deg7/bw125.0/hpQ4
trail_stubborn,53900,53901,245,5,125.0,0.3857676334163057,vcD3/deg5/bw125.0/hpQ4
trail_stubborn,245707,245708,288,8,61.0,0.3927810904963459,vcD3/deg8/bw61.0/hpQ4
trail_stubborn,227114,227115,793,6,7.1,0.28091147618982,vcD8/deg6/bw7.1/hpQ2
trail_stubborn,119448,119449,766,7,20.9,0.3008118292997498,vcD8/deg7/bw20.9/hpQ2
trail_stubborn,13061,13062,582,3,5.0,0.3350709844137344,vcD6/deg3/bw5.0/hpQ3
trail_stubborn,170019,170020,780,3,5.0,0.2461140406262255,vcD8/deg3/bw5.0/hpQ1
trail_stubborn,243689,243690,485,6,42.7,0.3196298037016608,vcD5/deg6/bw42.7/hpQ2
trail_stubborn,43900,43901,392,6,125.0,0.3857676334163057,vcD4/deg6/bw125.0/hpQ4
trail_stubborn,13905,13906,582,3,125.0,0.4911132375299709,vcD6/deg3/bw125.0/hpQ5
trail_stubborn,88056,88057,301,8,5.0,0.2281547978409189,vcD3/deg8/bw5.0/hpQ1
trail_stubborn,183122,183123,364,4,7.1,0.3494898166749496,vcD4/deg4/bw7.1/hpQ3
trail_stubborn,204026,204027,632,3,5.0,0.4590052735626949,vcD7/deg3/bw5.0/hpQ5
trail_stubborn,178631,178632,508,7,42.7,0.4495856593533723,vcD5/deg7/bw42.7/hpQ5
trail_stubborn,239526,239527,96,4,29.9,0.4590052735626949,vcD1/deg4/bw29.9/hpQ5
trail_stubborn,94307,94308,440,4,14.6,0.3927810904963459,vcD5/deg4/bw14.6/hpQ4
trail_stubborn,165822,165823,713,5,87.4,0.3494898166749496,vcD8/deg5/bw87.4/hpQ3
trail_stubborn,72158,72159,250,8,7.1,0.2977847312437251,vcD3/deg8/bw7.1/hpQ2
trail_stubborn,5020,5021,29,8,5.0,0.2397567210258474,vcD1/deg8/bw5.0/hpQ1
trail_stubborn,81052,81053,687,2,5.0,0.366882515038515,vcD7/deg2/bw5.0/hpQ3
trail_stubborn,103133,103134,429,4,7.1,0.4113840234518945,vcD5/deg4/bw7.1/hpQ4
trail_stubborn,86004,86005,120,3,5.0,0.4995762557070848,vcD2/deg3/bw5.0/hpQ5
trail_stubborn,132123,132124,206,4,7.1,0.4574864654719545,vcD2/deg4/bw7.1/hpQ5
trail_stubborn,73883,73884,898,7,87.4,0.4277086989642705,vcD9/deg7/bw87.4/hpQ4
trail_stubborn,114383,114384,693,6,14.6,0.4277086989642705,vcD7/deg6/bw14.6/hpQ4
trail_stubborn,75327,75328,755,6,14.6,0.4304538627565802,vcD8/deg6/bw14.6/hpQ4
trail_stubborn,162516,162517,168,7,29.9,0.4372556438030128,vcD2/deg7/bw29.9/hpQ4
trail_stubborn,16229,16230,208,7,10.2,0.2039812783100412,vcD2/deg7/bw10.2/hpQ1
trail_stubborn,89123,89124,396,7,7.1,0.4574864654719545,vcD4/deg7/bw7.1/hpQ5
trail_stubborn,96684,96685,613,3,42.7,0.4024582743628092,vcD7/deg3/bw42.7/hpQ4
trail_stubborn,177484,177485,147,5,20.9,0.4024582743628092,vcD2/deg5/bw20.9/hpQ4
trail_stubborn,43980,43981,392,6,125.0,0.2269416996374781,vcD4/deg6/bw125.0/hpQ1
trail_stubborn,15551,15552,855,7,29.9,0.3898718220747056,vcD9/deg7/bw29.9/hpQ4
trail_stubborn,246951,246952,281,4,125.0,0.3898718220747056,vcD3/deg4/bw125.0/hpQ4
trail_stubborn,184745,184746,571,6,61.0,0.4184444837622084,vcD6/deg6/bw61.0/hpQ4
trail_stubborn,182450,182451,374,7,20.9,0.2182850515748211,vcD4/deg7/bw20.9/hpQ1
trail_stubborn,37057,37058,552,7,5.0,0.3409275648695138,vcD6/deg7/bw5.0/hpQ3
trail_stubborn,147187,147188,846,5,7.1,0.4229568538429628,vcD9/deg5/bw7.1/hpQ4
trail_stubborn,21882,21883,213,6,87.4,0.2028601193675408,vcD2/deg6/bw87.4/hpQ1
trail_stubborn,108824,108825,776,4,87.4,0.454095890072901,vcD8/deg4/bw87.4/hpQ5
trail_stubborn,203307,203308,601,6,14.6,0.3927810904963459,vcD6/deg6/bw14.6/hpQ4
trail_stubborn,147115,147116,846,5,7.1,0.4208942434349683,vcD9/deg5/bw7.1/hpQ4
trail_stubborn,137042,137043,158,5,5.0,0.3733963553970497,vcD2/deg5/bw5.0/hpQ3
trail_stubborn,181883,181884,736,4,87.4,0.4277086989642705,vcD8/deg4/bw87.4/hpQ4
trail_stubborn,194639,194640,491,6,42.7,0.2501126952506121,vcD5/deg6/bw42.7/hpQ1
trail_stubborn,187710,187711,174,3,61.0,0.3777435584279705,vcD2/deg3/bw61.0/hpQ3
trail_stubborn,180054,180055,535,5,5.0,0.3277016708096898,vcD6/deg5/bw5.0/hpQ3
trail_stubborn,27763,27764,125,5,61.0,0.4895135847322587,vcD2/deg5/bw61.0/hpQ5
trail_stubborn,172746,172747,54,7,61.0,0.4071129309119736,vcD1/deg7/bw61.0/hpQ4
trail_stubborn,158514,158515,875,3,29.9,0.28091147618982,vcD9/deg3/bw29.9/hpQ2
trail_stubborn,79063,79064,528,8,5.0,0.4895135847322587,vcD6/deg8/bw5.0/hpQ5
trail_stubborn,74763,74764,351,4,61.0,0.4895135847322587,vcD4/deg4/bw61.0/hpQ5
trail_stubborn,179115,179116,46,2,7.1,0.4208942434349683,vcD1/deg2/bw7.1/hpQ4
trail_stubborn,62581,62582,742,4,29.9,0.3128186843462212,vcD8/deg4/bw29.9/hpQ2
trail_stubborn,126329,126330,671,6,14.6,0.2039812783100412,vcD7/deg6/bw14.6/hpQ1
trail_stubborn,97451,97452,530,8,20.9,0.3898718220747056,vcD6/deg8/bw20.9/hpQ4
trail_stubborn,67917,67918,655,4,125.0,0.2312345941585266,vcD7/deg4/bw125.0/hpQ1
trail_stubborn,218980,218981,37,7,125.0,0.2269416996374781,vcD1/deg7/bw125.0/hpQ1
trail_stubborn,35515,35516,455,7,29.9,0.4208942434349683,vcD5/deg7/bw29.9/hpQ4
trail_stubborn,65370,65371,488,5,14.6,0.3239323376009491,vcD5/deg5/bw14.6/hpQ3
trail_stubborn,158080,158081,875,3,5.0,0.2269416996374781,vcD9/deg3/bw5.0/hpQ1
trail_stubborn,199862,199863,358,3,87.4,0.4714045721788255,vcD4/deg3/bw87.4/hpQ5
trail_stubborn,149025,149026,408,6,5.0,0.2702561230694959,vcD4/deg6/bw5.0/hpQ2
trail_stubborn,35091,35092,455,7,5.0,0.3544902343139808,vcD5/deg7/bw5.0/hpQ3
trail_stubborn,23092,23093,800,5,5.0,0.2779592827386458,vcD8/deg5/bw5.0/hpQ2
trail_stubborn,111101,111102,569,6,7.1,0.2959114945914544,vcD6/deg6/bw7.1/hpQ2
trail_stubborn,138353,138354,472,7,14.6,0.3585232711576509,vcD5/deg7/bw14.6/hpQ3
trail_stubborn,99561,99562,111,7,29.9,0.3350709844137344,vcD1/deg7/bw29.9/hpQ3
trail_stubborn,174579,174580,800,5,29.9,0.2816906079992455,vcD8/deg5/bw29.9/hpQ2
trail_stubborn,35222,35223,455,7,10.2,0.3494898166749496,vcD5/deg7/bw10.2/hpQ3
trail_stubborn,186141,186142,94,5,7.1,0.2544637386172081,vcD1/deg5/bw7.1/hpQ1
trail_stubborn,76788,76789,381,6,61.0,0.2129379249701362,vcD4/deg6/bw61.0/hpQ1
trail_stubborn,190216,190217,187,2,10.2,0.4372556438030128,vcD2/deg2/bw10.2/hpQ4
trail_stubborn,167474,167475,75,4,20.9,0.2525545317138812,vcD1/deg4/bw20.9/hpQ1
trail_stubborn,62030,62031,742,4,5.0,0.2689147210983604,vcD8/deg4/bw5.0/hpQ2
trail_stubborn,160939,160940,685,4,125.0,0.2501126952506121,vcD7/deg4/bw125.0/hpQ1
trail_stubborn,228416,228417,271,4,20.9,0.4372556438030128,vcD3/deg4/bw20.9/hpQ4
trail_stubborn,56945,56946,323,8,125.0,0.4184444837622084,vcD4/deg8/bw125.0/hpQ4
trail_stubborn,234531,234532,138,8,29.9,0.4495856593533723,vcD2/deg8/bw29.9/hpQ5
trail_stubborn,33140,33141,223,6,7.1,0.3883150820571905,vcD3/deg6/bw7.1/hpQ4
trail_stubborn,159055,159056,624,3,5.0,0.4768512858671266,vcD7/deg3/bw5.0/hpQ5
trail_stubborn,210455,210456,235,7,20.9,0.4768512858671266,vcD3/deg7/bw20.9/hpQ5
trail_stubborn,232690,232691,116,3,42.7,0.3969614753991711,vcD1/deg3/bw42.7/hpQ4
trail_stubborn,74485,74486,351,4,20.9,0.4461023732799478,vcD4/deg4/bw20.9/hpQ5
trail_stubborn,158325,158326,875,3,14.6,0.2702561230694959,vcD9/deg3/bw14.6/hpQ2
trail_stubborn,37314,37315,552,7,14.6,0.28091147618982,vcD6/deg7/bw14.6/hpQ2
trail_stubborn,171661,171662,254,3,42.7,0.3350709844137344,vcD3/deg3/bw42.7/hpQ3
trail_stubborn,90169,90170,144,5,7.1,0.4344347691369841,vcD2/deg5/bw7.1/hpQ4
trail_stubborn,118639,118640,928,4,42.7,0.2501126952506121,vcD10/deg4/bw42.7/hpQ1
trail_stubborn,198461,198462,682,2,20.9,0.3350709844137344,vcD7/deg2/bw20.9/hpQ3
trail_stubborn,128406,128407,32,6,20.9,0.4657787213448116,vcD1/deg6/bw20.9/hpQ5
trail_stubborn,162661,162662,168,7,42.7,0.3350709844137344,vcD2/deg7/bw42.7/hpQ3
trail_stubborn,179142,179143,46,2,7.1,0.3733963553970497,vcD1/deg2/bw7.1/hpQ3
